path,len
JVS/jvs003/VOICEACTRESS100_001.wav,174080
JVS/jvs003/VOICEACTRESS100_002.wav,206848
JVS/jvs003/VOICEACTRESS100_005.wav,300544
JVS/jvs003/VOICEACTRESS100_007.wav,202752
JVS/jvs003/VOICEACTRESS100_008.wav,178176
JVS/jvs003/VOICEACTRESS100_011.wav,153088
JVS/jvs003/VOICEACTRESS100_018.wav,168960
JVS/jvs003/VOICEACTRESS100_019.wav,188928
JVS/jvs003/VOICEACTRESS100_020.wav,162816
JVS/jvs003/VOICEACTRESS100_021.wav,151552
JVS/jvs003/VOICEACTRESS100_022.wav,351744
JVS/jvs003/VOICEACTRESS100_023.wav,159232
JVS/jvs003/VOICEACTRESS100_024.wav,209408
JVS/jvs003/VOICEACTRESS100_027.wav,169984
JVS/jvs003/VOICEACTRESS100_028.wav,240640
JVS/jvs003/VOICEACTRESS100_029.wav,212480
JVS/jvs003/VOICEACTRESS100_032.wav,238592
JVS/jvs003/VOICEACTRESS100_035.wav,181248
JVS/jvs003/VOICEACTRESS100_036.wav,170496
JVS/jvs003/VOICEACTRESS100_038.wav,165888
JVS/jvs003/VOICEACTRESS100_039.wav,151040
JVS/jvs003/VOICEACTRESS100_043.wav,171520
JVS/jvs003/VOICEACTRESS100_044.wav,247808
JVS/jvs003/VOICEACTRESS100_045.wav,211968
JVS/jvs003/VOICEACTRESS100_047.wav,209920
JVS/jvs003/VOICEACTRESS100_048.wav,189952
JVS/jvs003/VOICEACTRESS100_050.wav,181248
JVS/jvs003/VOICEACTRESS100_052.wav,193536
JVS/jvs003/VOICEACTRESS100_054.wav,321024
JVS/jvs003/VOICEACTRESS100_056.wav,201728
JVS/jvs003/VOICEACTRESS100_059.wav,151552
JVS/jvs003/VOICEACTRESS100_060.wav,152064
JVS/jvs003/VOICEACTRESS100_061.wav,173056
JVS/jvs003/VOICEACTRESS100_062.wav,178176
JVS/jvs003/VOICEACTRESS100_065.wav,201728
JVS/jvs003/VOICEACTRESS100_066.wav,178176
JVS/jvs003/VOICEACTRESS100_067.wav,164352
JVS/jvs003/VOICEACTRESS100_069.wav,225792
JVS/jvs003/VOICEACTRESS100_070.wav,179712
JVS/jvs003/VOICEACTRESS100_071.wav,151040
JVS/jvs003/VOICEACTRESS100_072.wav,175104
JVS/jvs003/VOICEACTRESS100_073.wav,161280
JVS/jvs003/VOICEACTRESS100_075.wav,150528
JVS/jvs003/VOICEACTRESS100_076.wav,294400
JVS/jvs003/VOICEACTRESS100_077.wav,231936
JVS/jvs003/VOICEACTRESS100_078.wav,231424
JVS/jvs003/VOICEACTRESS100_079.wav,208384
JVS/jvs003/VOICEACTRESS100_080.wav,160256
JVS/jvs003/VOICEACTRESS100_081.wav,199680
JVS/jvs003/VOICEACTRESS100_082.wav,154112
JVS/jvs003/VOICEACTRESS100_083.wav,159232
JVS/jvs003/VOICEACTRESS100_084.wav,237056
JVS/jvs003/VOICEACTRESS100_085.wav,258560
JVS/jvs003/VOICEACTRESS100_086.wav,196608
JVS/jvs003/VOICEACTRESS100_087.wav,226304
JVS/jvs003/VOICEACTRESS100_088.wav,153088
JVS/jvs003/VOICEACTRESS100_089.wav,162304
JVS/jvs003/VOICEACTRESS100_090.wav,159232
JVS/jvs003/VOICEACTRESS100_092.wav,173568
JVS/jvs003/VOICEACTRESS100_093.wav,249856
JVS/jvs003/VOICEACTRESS100_094.wav,382976
JVS/jvs003/VOICEACTRESS100_095.wav,176128
JVS/jvs003/VOICEACTRESS100_096.wav,225280
JVS/jvs003/VOICEACTRESS100_097.wav,212992
JVS/jvs003/VOICEACTRESS100_100.wav,230400
JVS/jvs004/BASIC5000_1875.wav,157184
JVS/jvs004/BASIC5000_1560.wav,181760
JVS/jvs004/VOICEACTRESS100_001.wav,165888
JVS/jvs004/VOICEACTRESS100_002.wav,178176
JVS/jvs004/VOICEACTRESS100_005.wav,247296
JVS/jvs004/VOICEACTRESS100_007.wav,182272
JVS/jvs004/VOICEACTRESS100_008.wav,163840
JVS/jvs004/VOICEACTRESS100_019.wav,168960
JVS/jvs004/VOICEACTRESS100_022.wav,307712
JVS/jvs004/VOICEACTRESS100_024.wav,190464
JVS/jvs004/VOICEACTRESS100_027.wav,155648
JVS/jvs004/VOICEACTRESS100_028.wav,214528
JVS/jvs004/VOICEACTRESS100_029.wav,182272
JVS/jvs004/VOICEACTRESS100_032.wav,211456
JVS/jvs004/VOICEACTRESS100_035.wav,169472
JVS/jvs004/VOICEACTRESS100_036.wav,160256
JVS/jvs004/VOICEACTRESS100_044.wav,196608
JVS/jvs004/VOICEACTRESS100_045.wav,199680
JVS/jvs004/VOICEACTRESS100_047.wav,191488
JVS/jvs004/VOICEACTRESS100_048.wav,183296
JVS/jvs004/VOICEACTRESS100_050.wav,160768
JVS/jvs004/VOICEACTRESS100_052.wav,177152
JVS/jvs004/VOICEACTRESS100_054.wav,277504
JVS/jvs004/VOICEACTRESS100_056.wav,187392
JVS/jvs004/VOICEACTRESS100_061.wav,154112
JVS/jvs004/VOICEACTRESS100_062.wav,153088
JVS/jvs004/VOICEACTRESS100_065.wav,172032
JVS/jvs004/VOICEACTRESS100_066.wav,150016
JVS/jvs004/VOICEACTRESS100_067.wav,155648
JVS/jvs004/VOICEACTRESS100_069.wav,203264
JVS/jvs004/VOICEACTRESS100_070.wav,160768
JVS/jvs004/VOICEACTRESS100_076.wav,226304
JVS/jvs004/VOICEACTRESS100_077.wav,204800
JVS/jvs004/VOICEACTRESS100_078.wav,214016
JVS/jvs004/VOICEACTRESS100_079.wav,188928
JVS/jvs004/VOICEACTRESS100_081.wav,172032
JVS/jvs004/VOICEACTRESS100_084.wav,203776
JVS/jvs004/VOICEACTRESS100_085.wav,232960
JVS/jvs004/VOICEACTRESS100_086.wav,161280
JVS/jvs004/VOICEACTRESS100_087.wav,194560
JVS/jvs004/VOICEACTRESS100_092.wav,157696
JVS/jvs004/VOICEACTRESS100_093.wav,208896
JVS/jvs004/VOICEACTRESS100_094.wav,337408
JVS/jvs004/VOICEACTRESS100_095.wav,155648
JVS/jvs004/VOICEACTRESS100_096.wav,211968
JVS/jvs004/VOICEACTRESS100_097.wav,207872
JVS/jvs004/VOICEACTRESS100_100.wav,220672
JVS/jvs005/ONOMATOPEE300_029.wav,164864
JVS/jvs005/BASIC5000_1014.wav,152064
JVS/jvs005/VOICEACTRESS100_002.wav,151552
JVS/jvs005/VOICEACTRESS100_005.wav,192512
JVS/jvs005/VOICEACTRESS100_007.wav,165888
JVS/jvs005/VOICEACTRESS100_022.wav,240128
JVS/jvs005/VOICEACTRESS100_024.wav,161792
JVS/jvs005/VOICEACTRESS100_028.wav,209920
JVS/jvs005/VOICEACTRESS100_029.wav,165888
JVS/jvs005/VOICEACTRESS100_032.wav,196096
JVS/jvs005/VOICEACTRESS100_036.wav,164864
JVS/jvs005/VOICEACTRESS100_044.wav,190464
JVS/jvs005/VOICEACTRESS100_045.wav,184832
JVS/jvs005/VOICEACTRESS100_047.wav,165376
JVS/jvs005/VOICEACTRESS100_048.wav,167936
JVS/jvs005/VOICEACTRESS100_052.wav,161792
JVS/jvs005/VOICEACTRESS100_054.wav,259584
JVS/jvs005/VOICEACTRESS100_056.wav,173056
JVS/jvs005/VOICEACTRESS100_065.wav,168448
JVS/jvs005/VOICEACTRESS100_066.wav,161792
JVS/jvs005/VOICEACTRESS100_069.wav,183296
JVS/jvs005/VOICEACTRESS100_076.wav,200192
JVS/jvs005/VOICEACTRESS100_077.wav,212480
JVS/jvs005/VOICEACTRESS100_078.wav,229376
JVS/jvs005/VOICEACTRESS100_079.wav,176128
JVS/jvs005/VOICEACTRESS100_081.wav,193536
JVS/jvs005/VOICEACTRESS100_084.wav,217600
JVS/jvs005/VOICEACTRESS100_085.wav,251392
JVS/jvs005/VOICEACTRESS100_086.wav,166912
JVS/jvs005/VOICEACTRESS100_087.wav,208384
JVS/jvs005/VOICEACTRESS100_089.wav,150016
JVS/jvs005/VOICEACTRESS100_092.wav,164864
JVS/jvs005/VOICEACTRESS100_093.wav,222720
JVS/jvs005/VOICEACTRESS100_094.wav,303104
JVS/jvs005/VOICEACTRESS100_095.wav,155648
JVS/jvs005/VOICEACTRESS100_096.wav,195584
JVS/jvs005/VOICEACTRESS100_097.wav,200192
JVS/jvs005/VOICEACTRESS100_100.wav,177152
JVS/jvs006/UT-PARAPHRASE-sent152-phrase1.wav,193536
JVS/jvs006/BASIC5000_0696.wav,169472
JVS/jvs006/BASIC5000_2298.wav,252928
JVS/jvs006/VOICEACTRESS100_001.wav,198144
JVS/jvs006/VOICEACTRESS100_002.wav,204800
JVS/jvs006/VOICEACTRESS100_005.wav,286208
JVS/jvs006/VOICEACTRESS100_007.wav,194560
JVS/jvs006/VOICEACTRESS100_008.wav,179712
JVS/jvs006/VOICEACTRESS100_018.wav,166912
JVS/jvs006/VOICEACTRESS100_019.wav,176640
JVS/jvs006/VOICEACTRESS100_021.wav,159232
JVS/jvs006/VOICEACTRESS100_022.wav,317952
JVS/jvs006/VOICEACTRESS100_023.wav,155136
JVS/jvs006/VOICEACTRESS100_024.wav,198656
JVS/jvs006/VOICEACTRESS100_027.wav,160768
JVS/jvs006/VOICEACTRESS100_028.wav,239616
JVS/jvs006/VOICEACTRESS100_029.wav,214016
JVS/jvs006/VOICEACTRESS100_032.wav,215040
JVS/jvs006/VOICEACTRESS100_035.wav,175616
JVS/jvs006/VOICEACTRESS100_036.wav,164864
JVS/jvs006/VOICEACTRESS100_038.wav,167936
JVS/jvs006/VOICEACTRESS100_039.wav,168960
JVS/jvs006/VOICEACTRESS100_043.wav,160768
JVS/jvs006/VOICEACTRESS100_044.wav,237056
JVS/jvs006/VOICEACTRESS100_045.wav,197632
JVS/jvs006/VOICEACTRESS100_047.wav,195072
JVS/jvs006/VOICEACTRESS100_048.wav,183296
JVS/jvs006/VOICEACTRESS100_050.wav,178176
JVS/jvs006/VOICEACTRESS100_052.wav,199680
JVS/jvs006/VOICEACTRESS100_054.wav,332288
JVS/jvs006/VOICEACTRESS100_056.wav,185856
JVS/jvs006/VOICEACTRESS100_061.wav,156672
JVS/jvs006/VOICEACTRESS100_062.wav,155136
JVS/jvs006/VOICEACTRESS100_065.wav,179200
JVS/jvs006/VOICEACTRESS100_066.wav,171520
JVS/jvs006/VOICEACTRESS100_067.wav,167936
JVS/jvs006/VOICEACTRESS100_069.wav,205312
JVS/jvs006/VOICEACTRESS100_070.wav,168960
JVS/jvs006/VOICEACTRESS100_072.wav,157696
JVS/jvs006/VOICEACTRESS100_073.wav,157184
JVS/jvs006/VOICEACTRESS100_076.wav,283648
JVS/jvs006/VOICEACTRESS100_077.wav,218624
JVS/jvs006/VOICEACTRESS100_078.wav,228352
JVS/jvs006/VOICEACTRESS100_079.wav,192000
JVS/jvs006/VOICEACTRESS100_080.wav,156672
JVS/jvs006/VOICEACTRESS100_081.wav,208384
JVS/jvs006/VOICEACTRESS100_082.wav,160256
JVS/jvs006/VOICEACTRESS100_084.wav,201728
JVS/jvs006/VOICEACTRESS100_085.wav,247296
JVS/jvs006/VOICEACTRESS100_086.wav,183296
JVS/jvs006/VOICEACTRESS100_087.wav,201728
JVS/jvs006/VOICEACTRESS100_089.wav,153088
JVS/jvs006/VOICEACTRESS100_090.wav,156672
JVS/jvs006/VOICEACTRESS100_092.wav,180224
JVS/jvs006/VOICEACTRESS100_093.wav,229376
JVS/jvs006/VOICEACTRESS100_094.wav,350720
JVS/jvs006/VOICEACTRESS100_095.wav,165376
JVS/jvs006/VOICEACTRESS100_096.wav,216064
JVS/jvs006/VOICEACTRESS100_097.wav,188416
JVS/jvs006/VOICEACTRESS100_100.wav,207360
JVS/jvs007/UT-PARAPHRASE-sent188-phrase2.wav,178176
JVS/jvs007/ONOMATOPEE300_194.wav,192512
JVS/jvs007/ONOMATOPEE300_160.wav,155136
JVS/jvs007/VOICEACTRESS100_001.wav,159232
JVS/jvs007/VOICEACTRESS100_002.wav,167936
JVS/jvs007/VOICEACTRESS100_005.wav,242176
JVS/jvs007/VOICEACTRESS100_007.wav,171520
JVS/jvs007/VOICEACTRESS100_008.wav,167424
JVS/jvs007/VOICEACTRESS100_018.wav,151040
JVS/jvs007/VOICEACTRESS100_019.wav,167936
JVS/jvs007/VOICEACTRESS100_022.wav,303104
JVS/jvs007/VOICEACTRESS100_024.wav,168960
JVS/jvs007/VOICEACTRESS100_028.wav,208896
JVS/jvs007/VOICEACTRESS100_029.wav,177664
JVS/jvs007/VOICEACTRESS100_032.wav,193536
JVS/jvs007/VOICEACTRESS100_035.wav,158208
JVS/jvs007/VOICEACTRESS100_044.wav,204288
JVS/jvs007/VOICEACTRESS100_045.wav,187392
JVS/jvs007/VOICEACTRESS100_047.wav,185856
JVS/jvs007/VOICEACTRESS100_048.wav,183808
JVS/jvs007/VOICEACTRESS100_050.wav,154112
JVS/jvs007/VOICEACTRESS100_052.wav,166400
JVS/jvs007/VOICEACTRESS100_054.wav,260096
JVS/jvs007/VOICEACTRESS100_056.wav,164864
JVS/jvs007/VOICEACTRESS100_065.wav,186368
JVS/jvs007/VOICEACTRESS100_066.wav,160256
JVS/jvs007/VOICEACTRESS100_067.wav,152576
JVS/jvs007/VOICEACTRESS100_069.wav,196096
JVS/jvs007/VOICEACTRESS100_070.wav,160768
JVS/jvs007/VOICEACTRESS100_076.wav,228864
JVS/jvs007/VOICEACTRESS100_077.wav,190976
JVS/jvs007/VOICEACTRESS100_078.wav,212480
JVS/jvs007/VOICEACTRESS100_079.wav,181760
JVS/jvs007/VOICEACTRESS100_081.wav,183808
JVS/jvs007/VOICEACTRESS100_083.wav,158208
JVS/jvs007/VOICEACTRESS100_084.wav,180736
JVS/jvs007/VOICEACTRESS100_085.wav,212480
JVS/jvs007/VOICEACTRESS100_086.wav,156160
JVS/jvs007/VOICEACTRESS100_087.wav,195584
JVS/jvs007/VOICEACTRESS100_092.wav,164352
JVS/jvs007/VOICEACTRESS100_093.wav,214528
JVS/jvs007/VOICEACTRESS100_094.wav,320000
JVS/jvs007/VOICEACTRESS100_095.wav,160768
JVS/jvs007/VOICEACTRESS100_096.wav,203264
JVS/jvs007/VOICEACTRESS100_097.wav,192000
JVS/jvs007/VOICEACTRESS100_100.wav,199168
JVS/jvs008/BASIC5000_3091.wav,240640
JVS/jvs008/UT-PARAPHRASE-sent086-phrase2.wav,174592
JVS/jvs008/VOICEACTRESS100_001.wav,151040
JVS/jvs008/VOICEACTRESS100_002.wav,168960
JVS/jvs008/VOICEACTRESS100_005.wav,240640
JVS/jvs008/VOICEACTRESS100_007.wav,177664
JVS/jvs008/VOICEACTRESS100_008.wav,155136
JVS/jvs008/VOICEACTRESS100_011.wav,151552
JVS/jvs008/VOICEACTRESS100_018.wav,153088
JVS/jvs008/VOICEACTRESS100_019.wav,171008
JVS/jvs008/VOICEACTRESS100_020.wav,160256
JVS/jvs008/VOICEACTRESS100_022.wav,292352
JVS/jvs008/VOICEACTRESS100_024.wav,183296
JVS/jvs008/VOICEACTRESS100_028.wav,205312
JVS/jvs008/VOICEACTRESS100_029.wav,181248
JVS/jvs008/VOICEACTRESS100_032.wav,220672
JVS/jvs008/VOICEACTRESS100_035.wav,166912
JVS/jvs008/VOICEACTRESS100_036.wav,167936
JVS/jvs008/VOICEACTRESS100_038.wav,153088
JVS/jvs008/VOICEACTRESS100_043.wav,150528
JVS/jvs008/VOICEACTRESS100_044.wav,200192
JVS/jvs008/VOICEACTRESS100_045.wav,185856
JVS/jvs008/VOICEACTRESS100_047.wav,184320
JVS/jvs008/VOICEACTRESS100_048.wav,182784
JVS/jvs008/VOICEACTRESS100_050.wav,160768
JVS/jvs008/VOICEACTRESS100_052.wav,176128
JVS/jvs008/VOICEACTRESS100_054.wav,267264
JVS/jvs008/VOICEACTRESS100_056.wav,167424
JVS/jvs008/VOICEACTRESS100_061.wav,157184
JVS/jvs008/VOICEACTRESS100_062.wav,151552
JVS/jvs008/VOICEACTRESS100_065.wav,188928
JVS/jvs008/VOICEACTRESS100_066.wav,159744
JVS/jvs008/VOICEACTRESS100_067.wav,160256
JVS/jvs008/VOICEACTRESS100_069.wav,203264
JVS/jvs008/VOICEACTRESS100_070.wav,164864
JVS/jvs008/VOICEACTRESS100_072.wav,150016
JVS/jvs008/VOICEACTRESS100_076.wav,224256
JVS/jvs008/VOICEACTRESS100_077.wav,202240
JVS/jvs008/VOICEACTRESS100_078.wav,214528
JVS/jvs008/VOICEACTRESS100_079.wav,185344
JVS/jvs008/VOICEACTRESS100_081.wav,197120
JVS/jvs008/VOICEACTRESS100_084.wav,183296
JVS/jvs008/VOICEACTRESS100_085.wav,230912
JVS/jvs008/VOICEACTRESS100_086.wav,155648
JVS/jvs008/VOICEACTRESS100_087.wav,204288
JVS/jvs008/VOICEACTRESS100_092.wav,151040
JVS/jvs008/VOICEACTRESS100_093.wav,205312
JVS/jvs008/VOICEACTRESS100_094.wav,318976
JVS/jvs008/VOICEACTRESS100_095.wav,164864
JVS/jvs008/VOICEACTRESS100_096.wav,192000
JVS/jvs008/VOICEACTRESS100_097.wav,203264
JVS/jvs008/VOICEACTRESS100_100.wav,196096
JVS/jvs009/BASIC5000_0885.wav,222720
JVS/jvs009/LOANWORD128_057.wav,150016
JVS/jvs009/TRAVEL1000_0787.wav,1831
JVS/jvs009/UT-PARAPHRASE-sent248-phrase1.wav,178688
JVS/jvs009/BASIC5000_2571.wav,2212
JVS/jvs009/UT-PARAPHRASE-sent273-phrase1.wav,274944
JVS/jvs009/ONOMATOPEE300_086.wav,155648
JVS/jvs009/VOICEACTRESS100_001.wav,167936
JVS/jvs009/VOICEACTRESS100_002.wav,182272
JVS/jvs009/VOICEACTRESS100_005.wav,266240
JVS/jvs009/VOICEACTRESS100_007.wav,164352
JVS/jvs009/VOICEACTRESS100_008.wav,156672
JVS/jvs009/VOICEACTRESS100_019.wav,158208
JVS/jvs009/VOICEACTRESS100_022.wav,265216
JVS/jvs009/VOICEACTRESS100_024.wav,169984
JVS/jvs009/VOICEACTRESS100_028.wav,190464
JVS/jvs009/VOICEACTRESS100_029.wav,181248
JVS/jvs009/VOICEACTRESS100_032.wav,192000
JVS/jvs009/VOICEACTRESS100_035.wav,163840
JVS/jvs009/VOICEACTRESS100_036.wav,154112
JVS/jvs009/VOICEACTRESS100_044.wav,193536
JVS/jvs009/VOICEACTRESS100_045.wav,155136
JVS/jvs009/VOICEACTRESS100_047.wav,165888
JVS/jvs009/VOICEACTRESS100_048.wav,169984
JVS/jvs009/VOICEACTRESS100_050.wav,157184
JVS/jvs009/VOICEACTRESS100_052.wav,175104
JVS/jvs009/VOICEACTRESS100_054.wav,294400
JVS/jvs009/VOICEACTRESS100_056.wav,177664
JVS/jvs009/VOICEACTRESS100_065.wav,173568
JVS/jvs009/VOICEACTRESS100_066.wav,165376
JVS/jvs009/VOICEACTRESS100_069.wav,204800
JVS/jvs009/VOICEACTRESS100_070.wav,165888
JVS/jvs009/VOICEACTRESS100_076.wav,212480
JVS/jvs009/VOICEACTRESS100_077.wav,195584
JVS/jvs009/VOICEACTRESS100_078.wav,209408
JVS/jvs009/VOICEACTRESS100_079.wav,163840
JVS/jvs009/VOICEACTRESS100_081.wav,184832
JVS/jvs009/VOICEACTRESS100_084.wav,165888
JVS/jvs009/VOICEACTRESS100_085.wav,234496
JVS/jvs009/VOICEACTRESS100_087.wav,200704
JVS/jvs009/VOICEACTRESS100_092.wav,159744
JVS/jvs009/VOICEACTRESS100_093.wav,218624
JVS/jvs009/VOICEACTRESS100_094.wav,329728
JVS/jvs009/VOICEACTRESS100_095.wav,2187
JVS/jvs009/VOICEACTRESS100_096.wav,185344
JVS/jvs009/VOICEACTRESS100_097.wav,204800
JVS/jvs009/VOICEACTRESS100_100.wav,199680
JVS/jvs010/BASIC5000_1849.wav,186880
JVS/jvs010/BASIC5000_1087.wav,165888
JVS/jvs010/ONOMATOPEE300_042.wav,157696
JVS/jvs010/BASIC5000_1559.wav,160768
JVS/jvs010/VOICEACTRESS100_001.wav,163840
JVS/jvs010/VOICEACTRESS100_002.wav,181760
JVS/jvs010/VOICEACTRESS100_005.wav,251904
JVS/jvs010/VOICEACTRESS100_007.wav,165888
JVS/jvs010/VOICEACTRESS100_008.wav,164352
JVS/jvs010/VOICEACTRESS100_019.wav,166912
JVS/jvs010/VOICEACTRESS100_022.wav,288256
JVS/jvs010/VOICEACTRESS100_024.wav,178176
JVS/jvs010/VOICEACTRESS100_028.wav,205312
JVS/jvs010/VOICEACTRESS100_029.wav,179712
JVS/jvs010/VOICEACTRESS100_032.wav,209408
JVS/jvs010/VOICEACTRESS100_035.wav,171008
JVS/jvs010/VOICEACTRESS100_036.wav,161280
JVS/jvs010/VOICEACTRESS100_043.wav,153088
JVS/jvs010/VOICEACTRESS100_044.wav,206848
JVS/jvs010/VOICEACTRESS100_045.wav,187904
JVS/jvs010/VOICEACTRESS100_047.wav,174592
JVS/jvs010/VOICEACTRESS100_048.wav,176640
JVS/jvs010/VOICEACTRESS100_050.wav,165888
JVS/jvs010/VOICEACTRESS100_052.wav,184832
JVS/jvs010/VOICEACTRESS100_054.wav,271360
JVS/jvs010/VOICEACTRESS100_056.wav,172544
JVS/jvs010/VOICEACTRESS100_061.wav,151040
JVS/jvs010/VOICEACTRESS100_065.wav,174080
JVS/jvs010/VOICEACTRESS100_066.wav,156672
JVS/jvs010/VOICEACTRESS100_069.wav,200192
JVS/jvs010/VOICEACTRESS100_070.wav,150016
JVS/jvs010/VOICEACTRESS100_076.wav,223232
JVS/jvs010/VOICEACTRESS100_077.wav,199168
JVS/jvs010/VOICEACTRESS100_078.wav,217088
JVS/jvs010/VOICEACTRESS100_079.wav,179712
JVS/jvs010/VOICEACTRESS100_081.wav,190464
JVS/jvs010/VOICEACTRESS100_084.wav,165376
JVS/jvs010/VOICEACTRESS100_085.wav,237568
JVS/jvs010/VOICEACTRESS100_086.wav,162816
JVS/jvs010/VOICEACTRESS100_087.wav,207872
JVS/jvs010/VOICEACTRESS100_089.wav,151040
JVS/jvs010/VOICEACTRESS100_092.wav,155648
JVS/jvs010/VOICEACTRESS100_093.wav,217088
JVS/jvs010/VOICEACTRESS100_094.wav,318976
JVS/jvs010/VOICEACTRESS100_095.wav,165376
JVS/jvs010/VOICEACTRESS100_096.wav,197632
JVS/jvs010/VOICEACTRESS100_097.wav,203776
JVS/jvs010/VOICEACTRESS100_100.wav,209408
JVS/jvs011/BASIC5000_0700.wav,161280
JVS/jvs011/BASIC5000_0401.wav,151040
JVS/jvs011/BASIC5000_2131.wav,161280
JVS/jvs011/BASIC5000_2085.wav,150528
JVS/jvs011/VOICEACTRESS100_002.wav,159232
JVS/jvs011/VOICEACTRESS100_005.wav,246784
JVS/jvs011/VOICEACTRESS100_007.wav,174080
JVS/jvs011/VOICEACTRESS100_008.wav,157184
JVS/jvs011/VOICEACTRESS100_022.wav,279040
JVS/jvs011/VOICEACTRESS100_024.wav,181248
JVS/jvs011/VOICEACTRESS100_028.wav,192000
JVS/jvs011/VOICEACTRESS100_029.wav,171520
JVS/jvs011/VOICEACTRESS100_032.wav,201216
JVS/jvs011/VOICEACTRESS100_035.wav,175616
JVS/jvs011/VOICEACTRESS100_036.wav,151040
JVS/jvs011/VOICEACTRESS100_038.wav,156672
JVS/jvs011/VOICEACTRESS100_043.wav,167424
JVS/jvs011/VOICEACTRESS100_044.wav,212480
JVS/jvs011/VOICEACTRESS100_045.wav,206336
JVS/jvs011/VOICEACTRESS100_047.wav,197632
JVS/jvs011/VOICEACTRESS100_048.wav,189440
