path,len
VCTK/p374/p374_357.wav,86528
VCTK/p238/p238_001.wav,30208
VCTK/p307/p307_378.wav,44032
VCTK/p288/p288_070.wav,16896
VCTK/p323/p323_206.wav,78336
VIVO/VIVOSSPK14_250.wav,40960
VCTK/p305/p305_089.wav,71680
VIVO/VIVOSSPK23_095.wav,129536
VCTK/p336/p336_079.wav,51200
VCTK/p251/p251_121.wav,72192
VCTK/p307/p307_302.wav,24576
VCTK/p247/p247_355.wav,31232
VCTK/p272/p272_236.wav,25600
VCTK/p232/p232_176.wav,43008
VCTK/p329/p329_208.wav,52736
VCTK/p343/p343_116.wav,34304
VCTK/p251/p251_160.wav,60928
VIVO/VIVOSSPK18_136.wav,45568
VIVO/VIVOSSPK05_T034.wav,34816
VIVO/VIVOSSPK12_R191.wav,64000
VCTK/p277/p277_234.wav,19968
VCTK/p236/p236_049.wav,45568
VIVO/VIVOSSPK28_060.wav,133085
VCTK/p343/p343_241.wav,50176
VCTK/p252/p252_367.wav,48128
VCTK/p330/p330_083.wav,68096
VIVO/VIVOSSPK06_R099.wav,47616
VCTK/p341/p341_164.wav,35328
VCTK/p226/p226_209.wav,27648
VIVO/VIVOSSPK43_297.wav,54461
VCTK/s5/s5_336.wav,65024
VCTK/p249/p249_221.wav,30720
VCTK/p334/p334_085.wav,29184
VCTK/p307/p307_355.wav,46592
VIVO/VIVOSSPK20_196.wav,36864
VCTK/p334/p334_165.wav,48128
VCTK/p239/p239_225.wav,47616
VCTK/p237/p237_145.wav,51200
VCTK/p302/p302_233.wav,26112
VIVO/VIVOSSPK42_234.wav,60897
VCTK/p317/p317_413.wav,39936
VCTK/p270/p270_007.wav,88064
VCTK/p271/p271_048.wav,27648
VCTK/p273/p273_169.wav,19456
VIVO/VIVOSSPK28_055.wav,179980
VCTK/p283/p283_366.wav,32256
VCTK/p310/p310_332.wav,107520
VCTK/p246/p246_188.wav,38912
VCTK/p256/p256_095.wav,27648
VCTK/p313/p313_238.wav,22528
VCTK/p239/p239_400.wav,44032
VCTK/p252/p252_217.wav,37888
VCTK/p228/p228_204.wav,17920
VCTK/p361/p361_382.wav,33792
VCTK/p313/p313_082.wav,45568
VCTK/p265/p265_041.wav,18944
VCTK/p231/p231_194.wav,37888
VCTK/p270/p270_457.wav,35840
VCTK/p295/p295_007.wav,65024
VCTK/p281/p281_228.wav,22528
VCTK/p295/p295_128.wav,31232
VCTK/p283/p283_357.wav,29696
VCTK/p259/p259_139.wav,43008
VIVO/VIVOSSPK17_240.wav,31232
VCTK/p261/p261_054.wav,71680
VIVO/VIVOSSPK29_093.wav,180224
VCTK/p250/p250_065.wav,20992
VCTK/p307/p307_030.wav,48640
VCTK/p229/p229_360.wav,22528
VCTK/p271/p271_040.wav,71168
VIVO/VIVOSSPK27_190.wav,195197
VCTK/p271/p271_241.wav,54272
VCTK/p226/p226_130.wav,34816
VIVO/VIVOSSPK31_266.wav,140800
VCTK/p282/p282_191.wav,64512
VCTK/p251/p251_267.wav,25088
VCTK/p294/p294_364.wav,38400
VCTK/p264/p264_198.wav,16384
VCTK/p299/p299_345.wav,43520
VCTK/p247/p247_303.wav,45568
VCTK/p305/p305_158.wav,41984
VCTK/p249/p249_161.wav,15872
VCTK/p341/p341_279.wav,44032
VCTK/p313/p313_409.wav,29184
VIVO/VIVOSSPK34_040.wav,96527
VIVO/VIVOSSPK42_088.wav,57825
VCTK/p267/p267_417.wav,38400
VIVO/VIVOSSPK07_T041.wav,37376
VCTK/p231/p231_386.wav,47104
VIVO/VIVOSSPK12_R161.wav,75776
VCTK/p294/p294_203.wav,31232
VCTK/p260/p260_014.wav,71680
VCTK/p300/p300_185.wav,24064
VCTK/p266/p266_074.wav,24064
VCTK/p264/p264_214.wav,23552
VCTK/p253/p253_059.wav,30208
VCTK/p271/p271_342.wav,24583
VCTK/p374/p374_135.wav,33280
VCTK/p233/p233_151.wav,58368
VIVO/VIVOSSPK45_224.wav,65024
VCTK/p288/p288_160.wav,27648
VCTK/p317/p317_120.wav,26112
VCTK/p254/p254_030.wav,60928
VCTK/p268/p268_018.wav,100864
VCTK/p225/p225_012.wav,70144
VCTK/p330/p330_049.wav,58880
VCTK/p277/p277_103.wav,16384
VCTK/p264/p264_284.wav,24576
VCTK/p330/p330_353.wav,57856
VCTK/p374/p374_374.wav,22016
VCTK/p274/p274_461.wav,31744
VCTK/p339/p339_386.wav,34816
VCTK/p364/p364_304.wav,58368
VCTK/p295/p295_406.wav,31232
VCTK/p298/p298_261.wav,33792
VCTK/p244/p244_288.wav,48128
VIVO/VIVOSSPK12_R134.wav,48640
VIVO/VIVOSSPK34_206.wav,65596
VCTK/p313/p313_059.wav,33280
VCTK/p299/p299_266.wav,42496
VCTK/p236/p236_060.wav,41758
VCTK/p262/p262_159.wav,34304
VCTK/p234/p234_299.wav,27136
VCTK/p246/p246_221.wav,38912
VCTK/p256/p256_025.wav,59904
VCTK/p339/p339_020.wav,72192
VIVO/VIVOSSPK15_286.wav,40960
VCTK/p363/p363_318.wav,49152
VCTK/p293/p293_317.wav,49152
VCTK/p308/p308_415.wav,45056
VCTK/p339/p339_320.wav,22528
VCTK/p305/p305_025.wav,68096
VCTK/p361/p361_186.wav,20480
VCTK/p253/p253_261.wav,43008
VIVO/VIVOSSPK28_089.wav,93696
VCTK/p317/p317_103.wav,27648
VCTK/p364/p364_223.wav,66560
VCTK/p294/p294_146.wav,20992
VCTK/p301/p301_140.wav,46592
VCTK/p241/p241_053.wav,45056
VCTK/p300/p300_227.wav,36352
VCTK/p239/p239_239.wav,54272
VCTK/p250/p250_155.wav,15872
VCTK/p364/p364_169.wav,25600
VCTK/s5/s5_252.wav,24576
VCTK/p249/p249_033.wav,60928
VCTK/p341/p341_268.wav,40448
VCTK/p230/p230_343.wav,28160
VCTK/p302/p302_073.wav,24576
VCTK/p237/p237_328.wav,31744
VCTK/p270/p270_097.wav,62976
VCTK/p317/p317_419.wav,33280
VCTK/p241/p241_144.wav,43008
VCTK/p288/p288_277.wav,25088
VCTK/p341/p341_182.wav,32768
VIVO/VIVOSSPK16_145.wav,54272
VIVO/VIVOSSPK26_187.wav,202752
VCTK/p318/p318_258.wav,32256
VCTK/p351/p351_242.wav,31232
VCTK/p302/p302_228.wav,55808
VCTK/p244/p244_294.wav,18432
VIVO/VIVOSSPK36_106.wav,85504
VIVO/VIVOSSPK46_085.wav,58368
VCTK/p267/p267_088.wav,49152
VCTK/p284/p284_220.wav,33280
VIVO/VIVOSSPK32_098.wav,150016
VCTK/p256/p256_226.wav,17920
VCTK/p229/p229_224.wav,31232
VCTK/p278/p278_292.wav,24064
VCTK/p288/p288_351.wav,64000
VCTK/p318/p318_098.wav,28672
VCTK/p323/p323_359.wav,46080
VIVO/VIVOSSPK13_032.wav,109568
VCTK/p374/p374_009.wav,83968
VCTK/p277/p277_447.wav,37888
VCTK/p259/p259_060.wav,68608
VCTK/p362/p362_005.wav,100864
VCTK/p236/p236_131.wav,30720
VCTK/p285/p285_034.wav,68608
VCTK/p318/p318_313.wav,32768
VIVO/VIVOSSPK08_R014.wav,52224
VCTK/p374/p374_219.wav,46154
VCTK/p243/p243_389.wav,58368
VCTK/p259/p259_133.wav,29696
VCTK/p238/p238_355.wav,49152
VCTK/p271/p271_194.wav,91136
VCTK/p300/p300_349.wav,42496
VCTK/p250/p250_258.wav,51712
VCTK/p376/p376_059.wav,22016
VIVO/VIVOSSPK05_R023.wav,54784
VCTK/p292/p292_163.wav,44032
VCTK/p252/p252_391.wav,76800
VCTK/p236/p236_097.wav,57344
VCTK/p345/p345_357.wav,49664
VCTK/p310/p310_094.wav,24576
VCTK/p228/p228_359.wav,60416
VCTK/p237/p237_187.wav,57856
VIVO/VIVOSSPK41_019.wav,71168
VIVO/VIVOSSPK35_011.wav,138240
VIVO/VIVOSSPK15_168.wav,46592
VCTK/p277/p277_268.wav,42496
VIVO/VIVOSSPK03_T042.wav,34304
VCTK/p301/p301_406.wav,28672
VCTK/p260/p260_080.wav,17408
VCTK/p260/p260_182.wav,49152
VCTK/p257/p257_076.wav,22528
VIVO/VIVOSSPK45_263.wav,67072
VCTK/p374/p374_223.wav,51200
VIVO/VIVOSSPK45_148.wav,74752
VCTK/p237/p237_026.wav,25600
VCTK/p363/p363_232.wav,36352
VCTK/p298/p298_074.wav,25600
VCTK/p239/p239_408.wav,26112
VCTK/p323/p323_002.wav,52224
VCTK/p274/p274_191.wav,64000
VCTK/p282/p282_157.wav,62976
VCTK/p294/p294_278.wav,47616
VCTK/p284/p284_027.wav,16384
VCTK/p314/p314_133.wav,34304
VCTK/p316/p316_410.wav,72095
VCTK/p259/p259_123.wav,33792
VCTK/p334/p334_210.wav,32768
VIVO/VIVOSSPK14_251.wav,58880
VCTK/p238/p238_015.wav,132608
VCTK/p311/p311_035.wav,37376
VIVO/VIVOSSPK31_144.wav,96256
VCTK/p306/p306_157.wav,48640
VCTK/p304/p304_292.wav,23040
VCTK/p278/p278_144.wav,29184
VCTK/p230/p230_145.wav,37888
VCTK/p317/p317_192.wav,39936
VCTK/p279/p279_151.wav,37376
VCTK/p304/p304_024.wav,132608
VCTK/p241/p241_304.wav,62976
VCTK/p305/p305_311.wav,31744
VCTK/p302/p302_166.wav,28672
VCTK/p253/p253_008.wav,146944
VCTK/p260/p260_341.wav,17408
VCTK/p307/p307_266.wav,28160
VIVO/VIVOSSPK15_226.wav,45568
VIVO/VIVOSSPK44_291.wav,64512
VCTK/p374/p374_296.wav,53760
VCTK/p364/p364_036.wav,47616
VIVO/VIVOSSPK33_147.wav,133632
VCTK/p259/p259_169.wav,46080
VCTK/p316/p316_196.wav,47104
VCTK/p282/p282_166.wav,26624
VCTK/p229/p229_301.wav,32768
VCTK/p236/p236_345.wav,28160
VCTK/p329/p329_272.wav,44544
VCTK/p233/p233_308.wav,25600
VCTK/p262/p262_210.wav,82944
VCTK/p274/p274_470.wav,63488
VCTK/p231/p231_235.wav,23040
VCTK/p326/p326_070.wav,39936
VCTK/p340/p340_135.wav,24576
VCTK/p238/p238_145.wav,95744
VIVO/VIVOSSPK10_R106.wav,54272
VCTK/p225/p225_275.wav,66048
VCTK/p307/p307_174.wav,35328
VCTK/p323/p323_086.wav,55296
VCTK/p262/p262_151.wav,61440
VIVO/VIVOSSPK05_T007.wav,28672
VCTK/p314/p314_356.wav,24064
VCTK/p239/p239_430.wav,24576
VIVO/VIVOSSPK13_291.wav,45056
VCTK/p336/p336_279.wav,24576
VCTK/p257/p257_261.wav,42496
VCTK/p276/p276_024.wav,130048
VCTK/p255/p255_019.wav,132608
VCTK/p261/p261_055.wav,71168
VCTK/p278/p278_027.wav,29696
VCTK/p287/p287_174.wav,38912
VCTK/p251/p251_295.wav,18944
VCTK/p277/p277_342.wav,82432
VCTK/p330/p330_277.wav,53760
VIVO/VIVOSSPK17_013.wav,71168
VCTK/p316/p316_135.wav,36352
VIVO/VIVOSSPK43_279.wav,54272
VCTK/p274/p274_106.wav,58368
VIVO/VIVOSSPK20_114.wav,31232
VCTK/p268/p268_266.wav,34816
VIVO/VIVOSSPK33_028.wav,120320
VCTK/p345/p345_129.wav,26112
VCTK/p288/p288_117.wav,31744
VCTK/p304/p304_403.wav,24576
VIVO/VIVOSSPK29_031.wav,132608
VCTK/p226/p226_083.wav,15872
VCTK/p240/p240_284.wav,58368
VCTK/p258/p258_050.wav,16384
VCTK/p263/p263_469.wav,30208
VCTK/p347/p347_384.wav,44032
VIVO/VIVOSSPK45_090.wav,73728
VCTK/p231/p231_161.wav,33792
VCTK/p272/p272_173.wav,67584
VCTK/p297/p297_133.wav,54272
VIVO/VIVOSSPK31_083.wav,141824
VCTK/p363/p363_136.wav,44032
VCTK/p340/p340_074.wav,25088
VCTK/p231/p231_257.wav,40448
VCTK/p269/p269_306.wav,60416
VCTK/p272/p272_368.wav,40448
VCTK/p271/p271_375.wav,28160
VCTK/p318/p318_343.wav,38912
VCTK/p246/p246_105.wav,82432
VCTK/p254/p254_131.wav,18944
VCTK/p273/p273_346.wav,40448
VCTK/p241/p241_345.wav,44032
VIVO/VIVOSSPK02_R197.wav,46592
VCTK/p330/p330_226.wav,48640
VCTK/p292/p292_307.wav,43008
VCTK/p361/p361_125.wav,17408
VCTK/p259/p259_365.wav,34304
VIVO/VIVOSSPK37_037.wav,102400
VCTK/p245/p245_212.wav,103424
VIVO/VIVOSSPK15_229.wav,42496
VIVO/VIVOSSPK33_004.wav,132608
VCTK/p292/p292_389.wav,37376
VCTK/p267/p267_162.wav,11264
VCTK/p308/p308_129.wav,37376
VCTK/p285/p285_022.wav,109568
VCTK/p230/p230_014.wav,93184
VCTK/p298/p298_126.wav,24064
VCTK/p262/p262_093.wav,40448
VCTK/p284/p284_268.wav,16384
VCTK/p261/p261_208.wav,29184
VCTK/p292/p292_126.wav,38400
VCTK/p376/p376_116.wav,23040
VCTK/p345/p345_165.wav,35328
VIVO/VIVOSSPK04_T032.wav,32256
VCTK/p281/p281_416.wav,17920
VCTK/p227/p227_368.wav,33792
VCTK/p263/p263_418.wav,29184
VCTK/p262/p262_056.wav,73216
VIVO/VIVOSSPK30_005.wav,112128
VCTK/p231/p231_030.wav,20992
VCTK/p262/p262_316.wav,53679
VCTK/p363/p363_123.wav,26624
VIVO/VIVOSSPK01_R045.wav,47104
VCTK/p286/p286_366.wav,50688
VCTK/p306/p306_113.wav,51200
VCTK/p340/p340_003.wav,110592
VCTK/p329/p329_184.wav,50176
VCTK/p282/p282_042.wav,25600
VCTK/p364/p364_147.wav,43573
VCTK/p311/p311_289.wav,21504
VIVO/VIVOSSPK41_113.wav,43690
VCTK/p279/p279_390.wav,55296
VCTK/p313/p313_360.wav,45056
VCTK/p283/p283_049.wav,43008
VCTK/p343/p343_293.wav,37888
VCTK/p318/p318_247.wav,39424
VIVO/VIVOSSPK15_111.wav,56832
VIVO/VIVOSSPK06_R054.wav,27136
VCTK/p257/p257_125.wav,16384
VCTK/p343/p343_339.wav,38785
VCTK/p333/p333_316.wav,68608
VCTK/p259/p259_273.wav,37376
VCTK/p237/p237_016.wav,116736
VIVO/VIVOSSPK19_233.wav,46592
VCTK/p274/p274_041.wav,28160
VIVO/VIVOSSPK03_R151.wav,46592
VCTK/p268/p268_115.wav,30720
VCTK/p278/p278_050.wav,21504
VIVO/VIVOSSPK08_T009.wav,25088
VCTK/p361/p361_423.wav,20480
VCTK/p263/p263_223.wav,34304
VCTK/p340/p340_331.wav,33280
VCTK/p276/p276_189.wav,41472
VCTK/p284/p284_142.wav,80896
VIVO/VIVOSSPK02_T003.wav,54272
VCTK/p374/p374_233.wav,63488
VCTK/p227/p227_069.wav,62976
VIVO/VIVOSSPK25_013.wav,115712
VCTK/p307/p307_143.wav,36864
VCTK/p245/p245_349.wav,64863
VCTK/p302/p302_042.wav,26112
VIVO/VIVOSSPK10_R121.wav,49152
VCTK/p254/p254_150.wav,73728
VCTK/p241/p241_283.wav,23552
VIVO/VIVOSSPK18_102.wav,41472
VCTK/p270/p270_027.wav,43008
VCTK/p264/p264_340.wav,50176
VCTK/p312/p312_372.wav,45056
VIVO/VIVOSSPK13_211.wav,34816
VCTK/p283/p283_442.wav,22016
VCTK/p243/p243_166.wav,52736
VIVO/VIVOSSPK19_137.wav,55296
VCTK/p264/p264_255.wav,37376
VCTK/p343/p343_302.wav,42496
VCTK/p236/p236_487.wav,34304
VCTK/p231/p231_362.wav,26624
VIVO/VIVOSSPK43_240.wav,58880
VIVO/VIVOSSPK11_R176.wav,63488
VCTK/p295/p295_184.wav,36352
VCTK/p252/p252_208.wav,31744
VCTK/p279/p279_219.wav,50176
VCTK/p295/p295_032.wav,36864
VCTK/p343/p343_107.wav,24576
VCTK/p244/p244_326.wav,60928
VCTK/p376/p376_087.wav,35328
VCTK/p293/p293_294.wav,26112
VCTK/p241/p241_282.wav,16896
VCTK/p255/p255_266.wav,20992
VIVO/VIVOSSPK29_135.wav,172032
VCTK/p301/p301_121.wav,52736
VCTK/p231/p231_296.wav,33792
VCTK/p364/p364_058.wav,26112
VCTK/p301/p301_095.wav,36352
VIVO/VIVOSSPK20_182.wav,58368
VCTK/p231/p231_094.wav,17920
VIVO/VIVOSSPK31_045.wav,136704
VCTK/p264/p264_227.wav,27136
VCTK/p363/p363_202.wav,65536
VCTK/p313/p313_112.wav,37888
VCTK/p343/p343_064.wav,26624
VCTK/p247/p247_435.wav,21504
VCTK/p272/p272_358.wav,30208
VCTK/p361/p361_248.wav,34816
VIVO/VIVOSSPK09_R197.wav,19968
VCTK/p229/p229_322.wav,20992
VCTK/p304/p304_424.wav,28672
VIVO/VIVOSSPK18_223.wav,28672
VIVO/VIVOSSPK05_R085.wav,79872
VIVO/VIVOSSPK17_224.wav,28672
VCTK/p362/p362_383.wav,51712
VCTK/p376/p376_189.wav,37888
VCTK/p280/p280_046.wav,23552
VIVO/VIVOSSPK44_105.wav,58880
VCTK/p335/p335_129.wav,32768
VCTK/p255/p255_343.wav,51712
VIVO/VIVOSSPK32_073.wav,107008
VCTK/p273/p273_406.wav,64512
VIVO/VIVOSSPK43_040.wav,83086
VCTK/p374/p374_406.wav,47363
VIVO/VIVOSSPK36_176.wav,117248
VIVO/VIVOSSPK07_R127.wav,39424
VIVO/VIVOSSPK04_R053.wav,27136
VCTK/p308/p308_118.wav,32768
VCTK/p311/p311_116.wav,27648
VIVO/VIVOSSPK38_252.wav,113664
VCTK/p254/p254_167.wav,66560
VIVO/VIVOSSPK44_098.wav,51250
VCTK/p231/p231_470.wav,29184
VIVO/VIVOSSPK14_142.wav,72704
VCTK/p226/p226_299.wav,29184
VCTK/p271/p271_095.wav,80384
VCTK/p249/p249_276.wav,69120
VCTK/p288/p288_059.wav,28672
VIVO/VIVOSSPK44_152.wav,56763
VCTK/p336/p336_238.wav,31744
VIVO/VIVOSSPK10_R083.wav,55808
VCTK/p279/p279_295.wav,13312
VCTK/p274/p274_115.wav,40960
VIVO/VIVOSSPK27_096.wav,86225
VCTK/p250/p250_492.wav,34816
VCTK/p280/p280_357.wav,62976
VCTK/p297/p297_206.wav,37888
VIVO/VIVOSSPK38_090.wav,75264
VIVO/VIVOSSPK15_100.wav,76288
VIVO/VIVOSSPK18_018.wav,22016
VIVO/VIVOSSPK09_T050.wav,11264
VCTK/p345/p345_243.wav,41984
VCTK/p300/p300_071.wav,41472
VCTK/p326/p326_146.wav,20480
VCTK/p336/p336_074.wav,50688
VCTK/p302/p302_110.wav,22528
VIVO/VIVOSSPK42_038.wav,66560
VCTK/p229/p229_128.wav,46080
VCTK/p302/p302_173.wav,46592
VCTK/p241/p241_308.wav,68096
VCTK/p272/p272_097.wav,76288
VCTK/p351/p351_106.wav,26112
VCTK/p310/p310_259.wav,35840
VCTK/p298/p298_084.wav,44032
VCTK/p228/p228_144.wav,39424
VCTK/p240/p240_292.wav,33280
VCTK/p241/p241_108.wav,13312
VCTK/p301/p301_286.wav,45056
VCTK/p308/p308_048.wav,34304
VCTK/p361/p361_372.wav,15872
VCTK/p293/p293_236.wav,51200
VIVO/VIVOSSPK25_121.wav,97792
VCTK/p229/p229_308.wav,23040
VCTK/p360/p360_222.wav,43520
VCTK/p345/p345_097.wav,40448
VCTK/p339/p339_331.wav,28672
VIVO/VIVOSSPK25_117.wav,144384
VCTK/p229/p229_318.wav,35840
VCTK/p347/p347_303.wav,47104
VCTK/p308/p308_067.wav,39936
VIVO/VIVOSSPK09_R058.wav,33792
VCTK/p226/p226_262.wav,58368
VCTK/p264/p264_440.wav,41472
VCTK/p265/p265_196.wav,65024
VCTK/p233/p233_093.wav,20480
VCTK/p232/p232_333.wav,24064
VCTK/p308/p308_312.wav,53760
VCTK/p241/p241_312.wav,17408
VCTK/p243/p243_114.wav,36864
VCTK/p341/p341_092.wav,54784
VIVO/VIVOSSPK34_178.wav,84480
VCTK/p267/p267_204.wav,49664
VCTK/p317/p317_392.wav,39424
VCTK/p313/p313_028.wav,36352
VCTK/p307/p307_389.wav,54272
VCTK/p257/p257_360.wav,46080
VCTK/p362/p362_418.wav,52647
VCTK/p308/p308_334.wav,59392
VCTK/p345/p345_071.wav,16896
VCTK/p294/p294_304.wav,31744
VCTK/p257/p257_287.wav,19456
VIVO/VIVOSSPK16_208.wav,29696
VCTK/p259/p259_360.wav,28672
VCTK/p248/p248_031.wav,53248
VCTK/p234/p234_174.wav,37888
VCTK/p330/p330_021.wav,210944
VIVO/VIVOSSPK16_242.wav,24529
VIVO/VIVOSSPK32_065.wav,211456
VCTK/p226/p226_221.wav,74752
VIVO/VIVOSSPK09_R126.wav,60928
VCTK/p313/p313_247.wav,61583
VCTK/p329/p329_113.wav,20992
VCTK/p243/p243_101.wav,44032
VCTK/p278/p278_251.wav,31232
VIVO/VIVOSSPK06_R048.wav,83968
VCTK/p340/p340_150.wav,33280
VCTK/p247/p247_306.wav,40960
VCTK/p276/p276_038.wav,46080
VCTK/p265/p265_248.wav,111104
VIVO/VIVOSSPK25_168.wav,153088
VCTK/p277/p277_283.wav,22016
VIVO/VIVOSSPK42_204.wav,52224
VIVO/VIVOSSPK26_207.wav,151552
VCTK/p298/p298_326.wav,29184
VCTK/p253/p253_207.wav,69120
VCTK/p259/p259_119.wav,24064
VIVO/VIVOSSPK46_199.wav,63488
VCTK/p259/p259_205.wav,51200
VIVO/VIVOSSPK17_100.wav,92672
VCTK/p302/p302_089.wav,38912
VCTK/p240/p240_020.wav,61952
VCTK/p256/p256_091.wav,37376
VCTK/p336/p336_006.wav,103936
VCTK/p278/p278_216.wav,51200
VCTK/p274/p274_181.wav,27136
VIVO/VIVOSSPK36_080.wav,77824
VCTK/p281/p281_112.wav,30208
VCTK/p234/p234_161.wav,52736
VIVO/VIVOSSPK38_085.wav,77312
VCTK/p334/p334_329.wav,24064
VCTK/p238/p238_231.wav,32768
VIVO/VIVOSSPK29_123.wav,90112
VCTK/p361/p361_119.wav,38912
VCTK/p292/p292_405.wav,32768
VCTK/p299/p299_361.wav,22016
VCTK/p347/p347_179.wav,37888
VIVO/VIVOSSPK03_T044.wav,23552
VIVO/VIVOSSPK13_119.wav,77312
VCTK/p263/p263_244.wav,48128
VCTK/p231/p231_340.wav,32768
VCTK/p257/p257_363.wav,20992
VCTK/p323/p323_244.wav,48128
VCTK/p234/p234_324.wav,17408
VCTK/p239/p239_371.wav,28160
VIVO/VIVOSSPK25_056.wav,120832
VCTK/p376/p376_300.wav,34304
VCTK/p286/p286_043.wav,26624
VCTK/p363/p363_372.wav,19968
VIVO/VIVOSSPK34_177.wav,82432
VIVO/VIVOSSPK32_006.wav,153600
VCTK/p270/p270_184.wav,72704
VCTK/p297/p297_218.wav,45056
VCTK/p323/p323_126.wav,54272
VCTK/p339/p339_287.wav,13312
VCTK/p282/p282_056.wav,16896
VCTK/p277/p277_308.wav,33592
VCTK/p226/p226_120.wav,54784
VIVO/VIVOSSPK06_R019.wav,44032
VIVO/VIVOSSPK18_028.wav,28160
VCTK/p236/p236_136.wav,49664
VCTK/p256/p256_183.wav,29184
VCTK/p255/p255_297.wav,29184
VCTK/p307/p307_369.wav,64512
VCTK/p269/p269_060.wav,24064
VCTK/p295/p295_360.wav,32768
VCTK/p334/p334_038.wav,32768
VIVO/VIVOSSPK08_T040.wav,48640
VCTK/p277/p277_310.wav,49152
VCTK/p279/p279_178.wav,33280
VCTK/p294/p294_224.wav,37888
VCTK/p323/p323_216.wav,47616
VCTK/p257/p257_398.wav,18432
VCTK/p351/p351_228.wav,19968
VIVO/VIVOSSPK42_039.wav,78848
VCTK/p280/p280_285.wav,38912
VCTK/p351/p351_012.wav,72192
VCTK/p285/p285_346.wav,22016
VCTK/p283/p283_208.wav,37376
VCTK/p335/p335_245.wav,39424
VCTK/p288/p288_210.wav,43008
VCTK/p269/p269_222.wav,71680
VCTK/p244/p244_353.wav,62464
VCTK/p316/p316_422.wav,26624
VCTK/p307/p307_103.wav,36352
VCTK/p270/p270_428.wav,41663
VCTK/p293/p293_108.wav,49664
VCTK/p345/p345_224.wav,24576
VCTK/p292/p292_335.wav,44544
VCTK/p264/p264_062.wav,28672
VCTK/p364/p364_170.wav,37376
VCTK/p227/p227_388.wav,24576
VCTK/p259/p259_100.wav,30208
VCTK/p318/p318_177.wav,28160
VCTK/p229/p229_338.wav,32768
VCTK/p310/p310_299.wav,52736
VCTK/p336/p336_053.wav,31744
VCTK/p304/p304_091.wav,34304
VCTK/p310/p310_065.wav,37888
VCTK/p340/p340_136.wav,21504
VCTK/p279/p279_087.wav,32256
VCTK/p374/p374_251.wav,40448
VCTK/p333/p333_169.wav,29184
VCTK/p351/p351_259.wav,32256
VIVO/VIVOSSPK05_R119.wav,51712
